date,window_start,actual_return,baseline_pred,selected_pred,ma_linear_pred,baseline_err,selected_err,ma_linear_err,baseline_correct,selected_correct,ma_signal_correct
2020-01-14,2020-01-01,0.1506570966630038,0.004689279318486289,0.0007295101654937006,-0.0003416154338560698,0.14596781734451753,0.14992758649751012,0.1509987120968599,True,True,False
2020-01-15,2020-01-01,0.0016590582058744,0.004399109736122527,0.00023715439600762394,-0.00034864168184242525,0.002740051530248127,0.001421903809866776,0.0020076998877168253,True,True,False
2020-01-16,2020-01-01,-0.0110670056638028,0.005407296050841121,0.0032380171398293674,-0.0003559027349423712,0.01647430171464392,0.014305022803632168,0.01071110292886043,False,False,True
2020-01-17,2020-01-01,0.0388643312697261,0.009417293213626807,0.0024065576666003124,-0.00036305640418863536,0.02944703805609929,0.036457773603125784,0.03922738767391473,True,True,True
2020-01-18,2020-01-01,0.0268516520605579,-0.0015714438130998067,-0.00011750301439741569,-0.00037065853956505117,0.028423095873657704,0.026969155074955314,0.02722231060012295,False,False,True
2020-01-19,2020-01-01,-0.0478761203243953,0.006272656654479586,0.0018978099094914909,-0.0003777272176234419,0.05414877697887489,0.04977393023388679,0.04749839310677186,False,False,False
2020-01-20,2020-01-01,0.0009023502412968,0.010212904218505252,0.0022416003105070583,-0.0003839017272603777,0.009310553977208452,0.0013392500692102583,0.0012862519685571778,True,True,True
2020-01-21,2020-01-01,0.0154178851960435,0.00022816328028525852,-0.00015346005819846114,-0.0003906026716070179,0.015189721915758242,0.015571345254241961,0.015808487867650517,True,False,True
2020-01-22,2020-01-01,-0.0082676686382934,0.0015328103655388003,0.00017181016506648175,-0.00039714198994771923,0.0098004790038322,0.00843947880335988,0.00787052664834568,False,False,False
2020-01-23,2020-01-01,-0.0318822745832337,0.008897181336462324,0.0013009856399041097,-0.00040410025961110953,0.04077945591969602,0.033183260223137806,0.03147817432362259,False,False,False
2020-01-24,2020-01-01,0.0007525975197246,-0.0019676269784334242,0.000504052706185971,-0.0004087966834684022,0.002720224498158024,0.000248544813538629,0.0011613942031930022,False,True,True
2020-01-25,2020-01-01,-0.0108385750630607,-0.0007363052287337303,-0.0001877592050302481,-0.00041352748520986823,0.01010226983432697,0.010650815858030451,0.010425047577850833,True,True,False
2020-01-26,2020-01-01,0.0421193040163845,-0.0014733007326091009,0.0004153086373840264,-0.0004177630283230439,0.0435926047489936,0.04170399537900048,0.04253706704470755,False,True,True
2020-01-27,2020-01-01,0.016979054481661,-0.006090250214006281,0.00029214979851520357,-0.000421041091407707,0.02306930469566728,0.016686904683145796,0.017400095573068708,False,True,True
2020-01-28,2020-01-01,0.0318223494520282,0.004317084965970568,0.0010346309228397026,-0.0004250387457110771,0.027505264486057633,0.030787718529188497,0.03224738819773928,True,True,True
2020-01-29,2020-01-01,-0.0074841211374555,0.00450281924639068,0.001185634491890393,-0.0004298550470920839,0.01198694038384618,0.008669755629345893,0.007054266090363416,False,False,False
2020-01-30,2020-01-01,0.0550706544634944,0.0020795092502284016,0.0011985957916035672,-0.000434776557095754,0.052991145213266,0.053872058671890835,0.055505431020590155,True,True,True
2020-01-31,2020-01-01,-0.0245291693775753,0.0114699779764309,0.0008307695927027103,-0.00043947054971207335,0.0359991473540062,0.025359938970278013,0.02408969882786323,False,False,False
2020-02-01,2020-01-01,0.0195036375526098,0.004135080230889479,0.0018074452404431424,-0.00044400161581441223,0.01536855732172032,0.017696192312166657,0.01994763916842421,True,True,True
2020-02-02,2020-01-01,0.0269150211642918,0.006683954972207727,0.0009526300588572059,-0.0004482110065323549,0.020231066192084073,0.025962391105434593,0.027363232170824155,True,True,True
2020-02-03,2020-01-01,0.0066140619075483,-0.002599161404070525,0.0005051118609021153,-0.0004530731398260532,0.009213223311618824,0.0061089500466461845,0.007067135047374353,False,True,True
2020-02-04,2020-01-01,-0.0032363585718134,0.0038253247297693038,0.0015979378699503461,-0.0004535661853058367,0.007061683301582704,0.004834296441763746,0.0027827923865075634,False,False,False
2020-02-05,2020-01-01,0.0791524315579952,0.0018197057861914685,0.0009918118739065903,-0.00045303498274357104,0.07733272577180374,0.0781606196840886,0.07960546654073877,True,True,True
2020-02-06,2020-01-01,0.039704408845709,-0.0002623970034028129,0.0002879040904284003,-0.0004534953469696591,0.03996680584911181,0.0394165047552806,0.04015790419267866,False,True,True
2020-02-07,2020-01-01,0.0489169403473188,0.0009370751845670685,0.0020507110426841333,-0.00045450918696186756,0.04797986516275173,0.04686622930463467,0.049371449534280666,True,True,True
2020-02-08,2020-01-01,0.0018877716176568,0.01326890123870301,0.0021234376852715953,-0.00045535692302696977,0.01138112962104621,0.00023566606761479532,0.0023431285406837698,True,True,True
2020-02-09,2020-01-01,0.0243429865571489,-0.0005276353755349636,0.0016633107844737955,-0.0004578449897035567,0.024870621932683863,0.022679675772675104,0.024800831546852458,False,True,True
2020-02-10,2020-01-01,-0.0221187072871554,0.0017581206303012348,0.0013954928648542547,-0.0004607221153517469,0.023876827917456635,0.023514200152009657,0.021657985171803656,False,False,False
2020-02-11,2020-01-01,0.0551554313313651,0.006382054386126666,0.0015058414106831587,-0.0004629005777124849,0.048773376945238436,0.05364958992068194,0.055618331909077584,True,True,True
2020-02-12,2020-01-01,0.1253117732945567,0.00014614984811187602,0.0006641675482913774,-0.00046619768186166306,0.12516562344644483,0.12464760574626532,0.12577797097641835,True,True,True
2020-02-13,2020-01-01,0.0101471479026606,-0.0016383143918467444,0.0010344126350267417,-0.00047333632811775127,0.011785462294507344,0.009112735267633858,0.01062048423077835,False,True,True
2020-02-14,2020-01-01,0.0601204815985656,0.00965294102219224,0.003585955689222214,-0.0004802520355161487,0.050467540576373364,0.05653452590934339,0.06060073363408175,True,True,True
2020-02-15,2020-01-01,-0.0685704511609763,0.003375456931432962,0.001645180094304467,-0.0004887393017574387,0.07194590809240926,0.07021563125528077,0.06808171185921887,False,False,False
2020-02-16,2020-01-01,-0.0182596921181386,0.0057201478407161045,0.0019883333282858756,-0.0004940482081475617,0.023979839958854707,0.020248025446424477,0.01776564390999104,False,False,False
2020-02-17,2020-01-01,0.0248897692993261,0.011228647384387837,0.0009741975336147388,-0.0004983659521009425,0.013661121914938264,0.023915571765711362,0.025388135251427045,True,True,True
2020-02-18,2020-01-01,0.0584958153442227,0.0049363023769819145,-0.0001563299983358725,-0.0005027309066505154,0.053559512967240784,0.05865214534255857,0.05899854625087322,True,False,True
2020-02-19,2020-01-01,-0.0786700812663171,0.0020642274013735985,0.0011984612301443362,-0.0005083368007734589,0.0807343086676907,0.07986854249646143,0.07816174446554364,False,False,False
2020-02-20,2020-01-01,-0.0069852416826892,0.005444643821101521,0.002025217479232567,-0.0005100786278202579,0.01242988550379072,0.009010459161921766,0.006475163054868942,False,False,False
